date;region;value
2022-12-01;Хабаровский край;5525
2022-12-01;Ненецкий автономный округ;40
2022-12-01;Республика Татарстан;15404
2022-12-01;Рязанская область;3672
2022-12-01;Новгородская область;1495
2022-12-01;Томская область;8582
2022-12-01;Мурманская область;1988
2022-12-01;Псковская область;1379
2022-12-01;Курская область;3326
2022-12-01;Чукотский автономный округ;60
2022-12-01;Москва;67920
2022-12-01;Россия;838178
2023-05-01;Красноярский край;15263
2023-05-01;Чеченская Республика;1034
2023-05-01;Тамбовская область;3022
2023-05-01;Волгоградская область;9696
2023-05-01;Магаданская область;408
2023-05-01;Республика Дагестан;2493
2023-05-01;Ханты-Мансийский автономный округ — Югра;15709
2023-05-01;Ярославская область;8482
2023-04-01;Республика Хакасия;4831
2023-04-01;Пермский край;8444
2023-04-01;Нижегородская область;13870
2023-04-01;Магаданская область;387
2023-04-01;Республика Татарстан;19618
2023-04-01;Омская область;9273
2023-04-01;Ленинградская область;14693
2023-04-01;Смоленская область;4046
2023-04-01;Кабардино-Балкарская Республика;3394
2023-04-01;Ханты-Мансийский автономный округ — Югра;15498
2023-04-01;Ненецкий автономный округ;46
2023-04-01;Республика Марий Эл;3155
2023-04-01;Ростовская область;40963
2023-04-01;Брянская область;4342
2023-04-01;Ямало-Ненецкий автономный округ;2469
2023-04-01;Карачаево-Черкесская Республика;966
2023-04-01;Томская область;7572
2023-04-01;Алтайский край;5686
2023-04-01;Липецкая область;3026
2023-04-01;Камчатский край;900
2023-04-01;Мурманская область;2112
2023-04-01;Московская область;44426
2023-04-01;Белгородская область;13045
2023-04-01;Москва;44178
2023-04-01;Республика Карелия;1563
2023-04-01;Ярославская область;7496
2023-04-01;Иркутская область;11019
2023-04-01;Саратовская область;13499
2023-04-01;Ставропольский край;22059
2023-04-01;Россия;808105
2023-04-01;Волгоградская область;9681
2023-04-01;Новосибирская область;12293
2023-04-01;Тверская область;5873
2023-04-01;Республика Коми;3989
2023-04-01;Республика Башкортостан;21303
2023-04-01;Новгородская область;1565
2023-04-01;Свердловская область;22195
2023-04-01;Самарская область;10900
2023-04-01;Республика Калмыкия;838
2023-04-01;Чукотский автономный округ;84
2023-04-01;Республика Ингушетия;332
2023-04-01;Хабаровский край;6166
2023-04-01;Рязанская область;4337
2023-04-01;Астраханская область;3259
2023-04-01;Псковская область;1459
2023-04-01;Курганская область;2414
2023-04-01;Санкт-Петербург;43413
2023-04-01;Ульяновская область;5810
2023-04-01;Курская область;3447
2023-04-01;Орловская область;2680
2023-04-01;Оренбургская область;8116
2023-04-01;Кировская область;3082
2023-04-01;Республика Дагестан;2422
2023-04-01;Красноярский край;15298
2023-04-01;Республика Саха (Якутия);4806
2023-04-01;Республика Бурятия;3553
2023-04-01;Калужская область;9721
2023-04-01;Еврейская автономная область;349
2023-04-01;Республика Адыгея;5132
2023-04-01;Приморский край;6189
2023-04-01;Тульская область;6816
2023-04-01;Тюменская область;32194
2023-04-01;Владимирская область;7906
2023-04-01;Амурская область;6103
2023-04-01;Чеченская Республика;1045
2023-04-01;Краснодарский край;80425
2023-04-01;Костромская область;5727
2023-04-01;Кемеровская область;10642
2023-04-01;Республика Мордовия;2145
2023-04-01;Сахалинская область;4564
2022-12-01;Ямало-Ненецкий автономный округ;2213
2022-12-01;Магаданская область;358
2022-12-01;Курганская область;2598
2022-12-01;Республика Карелия;1365
2022-12-01;Республика Бурятия;3312
2022-12-01;Республика Адыгея;5421
2022-12-01;Брянская область;4006
2022-12-01;Архангельская область;3228
2022-12-01;Самарская область;9180
2022-12-01;Орловская область;2497
2022-12-01;Тверская область;6477
2022-12-01;Тамбовская область;2504
2022-12-01;Республика Калмыкия;900
2022-12-01;Пермский край;7656
2022-12-01;Республика Башкортостан;17637
2022-12-01;Ивановская область;3714
2022-12-01;Республика Северная Осетия — Алания;3606
2022-12-01;Омская область;8716
