date;region;value
2023-03-31;Камчатский край;116876
2023-03-31;Калужская область;84678
2023-03-31;Калининградская область;91869
2023-03-31;Кабардино-Балкарская Республика;61303
2023-03-31;Иркутская область;83240
2023-03-31;Ивановская область;63606
2023-03-31;Забайкальский край;91947
2023-03-31;Еврейская автономная область;66164
2023-03-31;Воронежская область;75035
2023-03-31;Вологодская область;66776
2023-03-31;Волгоградская область;63626
2023-03-31;Владимирская область;66998
2023-03-31;Брянская область;60135
2023-03-31;Белгородская область;73276
2023-03-31;Астраханская область;63985
2023-03-31;Архангельская область;79163
2023-03-31;Амурская область;114387
2023-03-31;Алтайский край;73944
2023-02-28;Россия;93009
2023-02-28;Ярославская область;65727
2023-02-28;Ямало-Ненецкий автономный округ;115701
2023-02-28;Чукотский автономный округ;162521
2023-02-28;Чувашская Республика;71101
2023-02-28;Чеченская Республика;51760
2023-02-28;Челябинская область;57975
2023-02-28;Ханты-Мансийский автономный округ — Югра;88615
2023-02-28;Хабаровский край;90461
2023-02-28;Ульяновская область;62206
2023-02-28;Удмуртская Республика;63321
2023-02-28;Тюменская область;87647
2023-02-28;Тульская область;70193
2023-02-28;Томская область;81821
2023-02-28;Тверская область;72664
2023-02-28;Тамбовская область;69071
2023-02-28;Ставропольский край;80193
2023-02-28;Смоленская область;56494
2023-02-28;Свердловская область;75025
2023-02-28;Сахалинская область;135648
2023-02-28;Саратовская область;62139
2023-02-28;Санкт-Петербург;166165
2023-02-28;Самарская область;72571
2023-02-28;Рязанская область;68175
2023-02-28;Ростовская область;74100
2023-02-28;Республика Хакасия;70168
2023-08-31;Республика Калмыкия;66679
2023-08-31;Республика Ингушетия;43239
2023-08-31;Республика Дагестан;85906
2023-08-31;Республика Бурятия;96810
2023-08-31;Республика Башкортостан;75841
2023-08-31;Республика Алтай;120965
2023-08-31;Республика Адыгея;83954
2023-08-31;Псковская область;69416
2023-08-31;Приморский край;120417
2023-08-31;Пермский край;73003
2023-08-31;Пензенская область;72850
2023-08-31;Орловская область;66162
2023-08-31;Оренбургская область;60502
2023-08-31;Омская область;83019
2023-08-31;Новосибирская область;97908
