date;region;value
2022-09-30;Республика Саха (Якутия);167699
2022-09-30;Республика Мордовия;75385
2022-09-30;Республика Марий Эл;66433
2022-09-30;Республика Коми;85962
2022-09-30;Республика Карелия;102835
2022-09-30;Республика Калмыкия;56219
2022-09-30;Республика Дагестан;69342
2022-09-30;Республика Бурятия;87622
2022-09-30;Республика Башкортостан;102562
2022-09-30;Республика Алтай;91440
2022-09-30;Республика Адыгея;70443
2022-09-30;Псковская область;65166
2022-09-30;Приморский край;147134
2022-09-30;Пермский край;105143
2022-09-30;Пензенская область;83888
2022-09-30;Орловская область;75705
2022-09-30;Оренбургская область;65115
2022-09-30;Омская область;98056
2022-09-30;Новосибирская область;112513
2022-09-30;Новгородская область;74072
2022-09-30;Нижегородская область;126309
2022-09-30;Московская область;168186
2022-09-30;Москва;277215
2022-09-30;Липецкая область;83462
2022-09-30;Ленинградская область;157865
2022-09-30;Курская область;81657
2022-09-30;Курганская область;64332
2022-09-30;Красноярский край;101590
2022-09-30;Краснодарский край;146704
2022-09-30;Костромская область;80225
2022-09-30;Кировская область;95589
2022-09-30;Кемеровская область;84995
2022-09-30;Калужская область;96941
2022-09-30;Калининградская область;107151
2022-09-30;Кабардино-Балкарская Республика;62769
2022-09-30;Иркутская область;110046
2022-09-30;Ивановская область;66554
2022-09-30;Забайкальский край;142779
2022-09-30;Воронежская область;87671
2022-09-30;Вологодская область;76022
2022-09-30;Волгоградская область;86433
2022-09-30;Владимирская область;76604
2022-09-30;Брянская область;75301
2022-09-30;Белгородская область;96864
2022-09-30;Астраханская область;107664
2022-09-30;Архангельская область;114536
2022-09-30;Амурская область;128136
2022-09-30;Алтайский край;92057
2022-08-31;Россия;133800
2022-08-31;Ярославская область;91897
2022-08-31;Ямало-Ненецкий автономный округ;134630
2022-08-31;Чувашская Республика;77593
2022-08-31;Челябинская область;77197
2022-08-31;Ханты-Мансийский автономный округ — Югра;122440
2022-08-31;Хабаровский край;123944
2022-08-31;Ульяновская область;81490
2022-08-31;Удмуртская Республика;84403
2022-08-31;Тюменская область;104545
2022-08-31;Тульская область;90948
2022-08-31;Томская область;106925
2022-08-31;Тверская область;100566
2022-08-31;Тамбовская область;72810
2022-08-31;Ставропольский край;89052
2022-08-31;Смоленская область;61504
2022-08-31;Свердловская область;109326
2022-08-31;Сахалинская область;168992
2022-08-31;Саратовская область;69099
2022-08-31;Санкт-Петербург;214180
2022-08-31;Самарская область;90036
2022-08-31;Рязанская область;93505
2022-08-31;Ростовская область;104119
2022-08-31;Республика Хакасия;87786
2022-08-31;Республика Тыва;102800
2022-08-31;Республика Татарстан;121704
2022-08-31;Республика Северная Осетия — Алания;59376
